16806,263,0.00
16806,275,0.00
16807,287,0.00
16807,11,0.00
16807,23,0.00
16807,35,0.00
16807,47,0.00
16807,59,0.00
16807,71,0.00
16807,83,133.86
16807,95,49.74
16807,107,463.70
16807,119,515.92
16807,131,488.11
16807,143,379.74
16807,155,211.86
16807,167,2.54
16807,179,0.00
16807,191,0.00
16807,203,0.00
16807,215,0.00
16807,227,0.00
16807,239,0.00
16807,251,0.00
16807,263,0.00
16807,275,0.00
16808,287,0.00
16808,11,0.00
16808,23,0.00
16808,35,0.00
16808,47,0.00
16808,59,0.00
16808,71,0.00
16808,83,190.56
16808,95,247.74
16808,107,236.72
16808,119,164.79
16808,131,411.65
16808,143,77.22
16808,155,153.64
16808,167,1.98
16808,179,0.00
16808,191,0.00
16808,203,0.00
16808,215,0.00
16808,227,0.00
16808,239,0.00
16808,251,0.00
16808,263,0.00
16808,275,0.00
16809,287,0.00
16809,11,0.00
16809,23,0.00
16809,35,0.00
16809,47,0.00
16809,59,0.00
16809,71,0.00
16809,83,127.64
16809,95,58.86
16809,107,55.42
16809,119,87.35
16809,131,51.66
16809,143,94.84
16809,155,156.56
16809,167,0.52
16809,179,0.00
16809,191,0.00
16809,203,0.00
16809,215,0.00
16809,227,0.00
16809,239,0.00
16809,251,0.00
16809,263,0.00
16809,275,0.00
16810,287,0.00
16810,11,0.00
16810,23,0.00
16810,35,0.00
16810,47,0.00
16810,59,0.00
16810,71,0.00
16810,83,54.10
16810,95,36.03
16810,107,82.07
16810,119,95.94
16810,131,30.56
16810,143,74.74
16810,155,29.37
16810,167,6.08
16810,179,0.00
16810,191,0.00
16810,203,0.00
16810,215,0.00
16810,227,0.00
16810,239,0.00
16810,251,0.00
16810,263,0.00
16810,275,0.00
16811,287,0.00
16811,11,0.00
16811,23,0.00
16811,35,0.00
16811,47,0.00
16811,59,0.00
16811,71,0.00
16811,83,16.27
16811,95,69.39
16811,107,8.36
16811,119,159.63
16811,131,78.68
16811,143,65.17
16811,155,177.50
16811,167,0.69
16811,179,0.00
16811,191,0.00
16811,203,0.00
16811,215,0.00
16811,227,0.00
16811,239,0.00
16811,251,0.00
16811,263,0.00
16811,275,0.00
16812,287,0.00
16812,11,0.00
16812,23,0.00
16812,35,0.00
16812,47,0.00
16812,59,0.00
16812,71,0.00
16812,83,185.67
16812,95,133.93
16812,107,114.91
16812,119,8.82
16812,131,56.62
16812,143,17.51
16812,155,30.41
16812,167,0.78
16812,179,0.00
16812,191,0.00
16812,203,0.00
16812,215,0.00
16812,227,0.00
16812,239,0.00
16812,251,0.00
16812,263,0.00
16812,275,0.00
16813,287,0.00
16813,11,0.00
16813,23,0.00
16813,35,0.00
16813,47,0.00
16813,59,0.00
16813,71,0.00
16813,83,46.06
16813,95,249.74
16813,107,89.41
16813,119,292.27
16813,131,442.40
16813,143,411.38
16813,155,240.51
16813,167,9.05
16813,179,0.00
16813,191,0.00
16813,203,0.00
16813,215,0.00
16813,227,0.00
16813,239,0.00
16813,251,0.00
16813,263,0.00
16813,275,0.00
16814,287,0.00
16814,11,0.00
16814,23,0.00
16814,35,0.00
16814,47,0.00
16814,59,0.00
16814,71,0.00
16814,83,7.72
16814,95,21.92
16814,107,51.89
16814,119,27.85
16814,131,11.72
16814,143,177.11
16814,155,211.77
16814,167,0.97
16814,179,0.00
16814,191,0.00
16814,203,0.00
16814,215,0.00
16814,227,0.00
16814,239,0.00
16814,251,0.00
16814,263,0.00
16814,275,0.00
16815,287,0.00
16815,11,0.00
16815,23,0.00
16815,35,0.00
16815,47,0.00
16815,59,0.00
16815,71,0.00
16815,83,30.73
16815,95,40.03
16815,107,28.77
16815,119,35.43
16815,131,79.10
16815,143,72.42
16815,155,3.91
16815,167,42.35
16815,179,0.00
16815,191,0.00
16815,203,0.00
16815,215,0.00
16815,227,0.00
16815,239,0.00
16815,251,0.00
16815,263,0.00
16815,275,0.00
16816,287,0.00
16816,11,0.00
16816,23,0.00
16816,35,0.00
16816,47,0.00
16816,59,0.00
16816,71,0.00
16816,83,18.52
16816,95,58.94
16816,107,140.86
16816,119,100.74
16816,131,159.16
16816,143,430.74
16816,155,62.44
16816,167,71.17
16816,179,0.00
16816,191,0.00
16816,203,0.00
16816,215,0.00
16816,227,0.00
16816,239,0.00
16816,251,0.00
16816,263,0.00
16816,275,0.00
16817,287,0.00
16817,11,0.00
16817,23,0.00
16817,35,0.00
16817,47,0.00
16817,59,0.00
16817,71,0.00
16817,83,173.30
16817,95,64.15
16817,107,62.09
16817,119,87.78
16817,131,70.22
16817,143,73.59
16817,155,275.42
16817,167,58.09
16817,179,0.00
16817,191,0.00
16817,203,0.00
16817,215,0.00
16817,227,0.00
16817,239,0.00
16817,251,0.00
16817,263,0.00
16817,275,0.00
16818,287,0.00
16818,11,0.00
16818,23,0.00
16818,35,0.00
16818,47,0.00
16818,59,0.00
16818,71,0.00
16818,83,187.51
16818,95,390.54
16818,107,531.78
16818,119,591.78
16818,131,569.31
16818,143,464.01
16818,155,288.07
16818,167,66.70
16818,179,0.00
16818,191,0.00
16818,203,0.00
16818,215,0.00
16818,227,0.00
16818,239,0.00
16818,251,0.00
16818,263,0.00
16818,275,0.00
16819,287,0.00
16819,11,0.00
16819,23,0.00
16819,35,0.00
16819,47,0.00
16819,59,0.00
16819,71,0.00
16819,83,107.19
16819,95,55.15
16819,107,45.18
16819,119,41.68
16819,131,41.64
16819,143,26.43
16819,155,47.72
16819,167,10.09
16819,179,0.00
16819,191,0.00
16819,203,0.00
16819,215,0.00
16819,227,0.00
16819,239,0.00
16819,251,0.00
16819,263,0.00
16819,275,0.00
16820,287,0.00
16820,11,0.00
16820,23,0.00
16820,35,0.00
16820,47,0.00
16820,59,0.00
16820,71,0.00
16820,83,35.13
16820,95,52.96
16820,107,99.26
16820,119,125.88
16820,131,59.79
16820,143,55.65
16820,155,40.14
16820,167,73.51
16820,179,0.00
16820,191,0.00
16820,203,0.00
16820,215,0.00
16820,227,0.00
16820,239,0.00
16820,251,0.00
16820,263,0.00
16820,275,0.00
16821,287,0.00
16821,11,0.00
16821,23,0.00
16821,35,0.00
16821,47,0.00
16821,59,0.00
16821,71,0.00
16821,83,199.05
16821,95,402.79
16821,107,544.75
16821,119,608.93
16821,131,587.60
16821,143,483.58
16821,155,307.97
16821,167,83.72
16821,179,0.00
16821,191,0.00
16821,203,0.00
16821,215,0.00
16821,227,0.00
16821,239,0.00
16821,251,0.00
16821,263,0.00
16821,275,0.00
16822,287,0.00
16822,11,0.00
16822,23,0.00
16822,35,0.00
16822,47,0.00
16822,59,0.00
16822,71,0.00
16822,83,164.33
16822,95,63.63
16822,107,16.31
16822,119,73.62
16822,131,87.71
16822,143,75.87
16822,155,71.89
16822,167,85.80
16822,179,0.00
16822,191,0.00
16822,203,0.00
16822,215,0.00
16822,227,0.00
16822,239,0.00
16822,251,0.00
16822,263,0.00
16822,275,0.00
16823,287,0.00
16823,11,0.00
16823,23,0.00
16823,35,0.00
16823,47,0.00
16823,59,0.00
16823,71,0.00
16823,83,3.22
16823,95,49.38
16823,107,113.08
16823,119,230.47
16823,131,186.72
16823,143,145.16
16823,155,226.79
16823,167,47.00
16823,179,0.00
16823,191,0.00
16823,203,0.00
16823,215,0.00
16823,227,0.00
16823,239,0.00
16823,251,0.00
16823,263,0.00
16823,275,0.00
16824,287,0.00
16824,11,0.00
16824,23,0.00
16824,35,0.00
16824,47,0.00
16824,59,0.00
16824,71,0.00
16824,83,25.25
16824,95,54.14
16824,107,24.86
16824,119,66.23
16824,131,39.52
16824,143,22.84
16824,155,5.51
16824,167,30.75
16824,179,0.00
16824,191,0.00
16824,203,0.00
16824,215,0.00
16824,227,0.00
16824,239,0.00
16824,251,0.00
16824,263,0.00
16824,275,0.00
16825,287,0.00
16825,11,0.00
16825,23,0.00
16825,35,0.00
16825,47,0.00
16825,59,0.00
16825,71,0.00
16825,83,14.06
16825,95,362.28
16825,107,49.36
16825,119,179.48
16825,131,102.66
16825,143,118.27
16825,155,39.56
16825,167,15.90
16825,179,0.00
16825,191,0.00
16825,203,0.00
16825,215,0.00
16825,227,0.00
16825,239,0.00
16825,251,0.00
16825,263,0.00
16825,275,0.00
16826,287,0.00
16826,11,0.00
16826,23,0.00
16826,35,0.00
16826,47,0.00
16826,59,0.00
16826,71,0.30
16826,83,173.68
16826,95,85.40
16826,107,123.50
16826,119,304.59
16826,131,358.81
16826,143,111.40
16826,155,15.17
16826,167,6.76
16826,179,0.00
16826,191,0.00
16826,203,0.00
16826,215,0.00
16826,227,0.00
16826,239,0.00
16826,251,0.00
16826,263,0.00
16826,275,0.00
16827,287,0.00
16827,11,0.00
16827,23,0.00
16827,35,0.00
16827,47,0.00
16827,59,0.00
16827,71,0.00
16827,83,3.45
16827,95,41.64
16827,107,41.13
16827,119,127.51
16827,131,223.75
16827,143,214.48
16827,155,329.12
16827,167,109.29
16827,179,0.00
16827,191,0.00
16827,203,0.00
16827,215,0.00
16827,227,0.00
16827,239,0.00
16827,251,0.00
16827,263,0.00
16827,275,0.00
16828,287,0.00
16828,11,0.00
16828,23,0.00
16828,35,0.00
16828,47,0.00
16828,59,0.00
16828,71,3.15
16828,83,205.86
16828,95,403.09
16828,107,541.91
16828,119,535.49
16828,131,569.76
16828,143,67.56
16828,155,239.61
16828,167,123.74
16828,179,0.00
16828,191,0.00
16828,203,0.00
16828,215,0.00
16828,227,0.00
16828,239,0.00
16828,251,0.00
16828,263,0.00
16828,275,0.00
16829,287,0.00
16829,11,0.00
16829,23,0.00
16829,35,0.00
16829,47,0.00
16829,59,0.00
16829,71,2.33
16829,83,55.85
16829,95,269.00
16829,107,451.26
16829,119,85.43
16829,131,37.87
16829,143,8.87
16829,155,36.31
16829,167,27.62
16829,179,0.00
16829,191,0.00
16829,203,0.00
16829,215,0.00
16829,227,0.00
16829,239,0.00
16829,251,0.00
16829,263,0.00
16829,275,0.00
16830,287,0.00
16830,11,0.00
16830,23,0.00
16830,35,0.00
16830,47,0.00
16830,59,0.00
16830,71,5.26
16830,83,223.96
16830,95,354.04
16830,107,510.29
16830,119,326.73
16830,131,557.19
16830,143,445.21
16830,155,200.72
16830,167,168.63
16830,179,0.00
16830,191,0.00
16830,203,0.00
16830,215,0.00
16830,227,0.00
16830,239,0.00
16830,251,0.00
16830,263,0.00
16830,275,0.00
16831,287,0.00
16831,11,0.00
16831,23,0.00
16831,35,0.00
16831,47,0.00
16831,59,0.00
16831,71,0.74
16831,83,75.03
16831,95,121.08
16831,107,77.99
16831,119,47.06
16831,131,40.49
16831,143,9.15
16831,155,5.84
16831,167,17.42
16831,179,0.00
16831,191,0.00
16831,203,0.00
16831,215,0.00
16831,227,0.00
16831,239,0.00
16831,251,0.00
16831,263,0.00
16831,275,0.00
16832,287,0.00
16832,11,0.00
16832,23,0.00
16832,35,0.00
16832,47,0.00
16832,59,0.00
16832,71,0.83
16832,83,39.02
16832,95,48.62
16832,107,99.79
16832,119,122.33
16832,131,97.79
16832,143,64.57
16832,155,69.56
16832,167,35.48
16832,179,0.00
16832,191,0.00
16832,203,0.00
16832,215,0.00
16832,227,0.00
16832,239,0.00
16832,251,0.00
16832,263,0.00
16832,275,0.00
16833,287,0.00
16833,11,0.00
16833,23,0.00
16833,35,0.00
16833,47,0.00
16833,59,0.00
16833,71,0.92
16833,83,37.30
16833,95,178.02
16833,107,303.25
16833,119,107.32
16833,131,194.67
16833,143,106.06
16833,155,252.47
16833,167,151.96
16833,179,0.00
16833,191,0.00
16833,203,0.00
16833,215,0.00
16833,227,0.00
16833,239,0.00
16833,251,0.00
16833,263,0.00
16833,275,0.00
16834,287,0.00
16834,11,0.00
16834,23,0.00
16834,35,0.00
16834,47,0.00
16834,59,0.00
16834,71,0.00
16834,83,60.90
16834,95,55.98
16834,107,212.10
16834,119,148.09
16834,131,159.41
16834,143,111.92
16834,155,207.63
16834,167,67.59
16834,179,0.00
16834,191,0.00
16834,203,0.00
16834,215,0.00
16834,227,0.00
16834,239,0.00
16834,251,0.00
16834,263,0.00
16834,275,0.00
16835,287,0.00
16835,11,0.00
16835,23,0.00
16835,35,0.00
16835,47,0.00
16835,59,0.00
16835,71,13.25
16835,83,184.95
16835,95,103.81
16835,107,566.08
16835,119,663.69
16835,131,139.05
16835,143,94.59
16835,155,154.16
16835,167,26.12
16835,179,0.00
16835,191,0.00
16835,203,0.00
16835,215,0.00
16835,227,0.00
16835,239,0.00
16835,251,0.00
16835,263,0.00
16835,275,0.00
16836,287,0.00
16836,11,0.00
16836,23,0.00
16836,35,0.00
16836,47,0.00
16836,59,0.00
16836,71,22.60
16836,83,253.26
16836,95,387.05
16836,107,542.94
16836,119,349.07
16836,131,153.93
16836,143,231.91
16836,155,308.12
16836,167,160.94
16836,179,0.00
16836,191,0.00
16836,203,0.00
16836,215,0.00
16836,227,0.00
16836,239,0.00
16836,251,0.00
16836,263,0.00
16836,275,0.00
16837,287,0.00
16837,11,0.00
16837,23,0.00
16837,35,0.00
16837,47,0.00
16837,59,0.00
16837,71,37.69
16837,83,195.86
16837,95,468.38
16837,107,609.16
16837,119,665.64
16837,131,648.72
16837,143,551.81
16837,155,319.47
16837,167,150.79
16837,179,0.00
16837,191,0.00
16837,203,0.00
16837,215,0.00
16837,227,0.00
16837,239,0.00
16837,251,0.00
16837,263,0.00
16837,275,0.00
16838,287,0.00
16838,11,0.00
16838,23,0.00
16838,35,0.00
16838,47,0.00
16838,59,0.00
16838,71,130.99
16838,83,268.89
16838,95,406.57
16838,107,139.26
16838,119,224.63
16838,131,112.92
16838,143,86.73
16838,155,318.96
16838,167,67.76
16838,179,0.00
16838,191,0.00
16838,203,0.00
16838,215,0.00
16838,227,0.00
16838,239,0.00
16838,251,0.00
16838,263,0.00
16838,275,0.00
16839,287,0.00
16839,11,0.00
16839,23,0.00
16839,35,0.00
16839,47,0.00
16839,59,0.00
16839,71,59.72
16839,83,280.50
16839,95,386.40
16839,107,444.05
16839,119,177.85
16839,131,155.08
16839,143,88.85
16839,155,37.09
16839,167,30.14
16839,179,0.00
16839,191,0.00
16839,203,0.00
16839,215,0.00
16839,227,0.00
16839,239,0.00
16839,251,0.00
16839,263,0.00
16839,275,0.00
16840,287,0.00
16840,11,0.00
16840,23,0.00
16840,35,0.00
16840,47,0.00
16840,59,0.00
16840,71,15.08
16840,83,48.57
16840,95,133.96
16840,107,162.18
16840,119,263.36
16840,131,317.52
16840,143,466.50
16840,155,290.56
16840,167,91.63
16840,179,0.00
16840,191,0.00
16840,203,0.00
16840,215,0.00
16840,227,0.00
16840,239,0.00
16840,251,0.00
16840,263,0.00
16840,275,0.00
16841,287,0.00
16841,11,0.00
16841,23,0.00
16841,35,0.00
16841,47,0.00
16841,59,0.00
16841,71,60.20
16841,83,87.50
16841,95,230.57
16841,107,167.98
16841,119,427.85
16841,131,318.65
16841,143,536.57
16841,155,7.86
16841,167,186.50
16841,179,1.65
16841,191,0.00
16841,203,0.00
16841,215,0.00
16841,227,0.00
16841,239,0.00
16841,251,0.00
16841,263,0.00
16841,275,0.00
16842,287,0.00
16842,11,0.00
16842,23,0.00
16842,35,0.00
16842,47,0.00
16842,59,0.00
16842,71,31.07
16842,83,114.31
16842,95,139.63
16842,107,169.43
16842,119,243.81
16842,131,548.15
16842,143,601.36
16842,155,431.56
16842,167,188.55
16842,179,0.41
16842,191,0.00
16842,203,0.00
16842,215,0.00
16842,227,0.00
16842,239,0.00
16842,251,0.00
16842,263,0.00
16842,275,0.00
16843,287,0.00
16843,11,0.00
16843,23,0.00
16843,35,0.00
16843,47,0.00
16843,59,0.00
16843,71,16.82
16843,83,130.39
16843,95,339.89
16843,107,98.38
16843,119,265.27
16843,131,265.15
16843,143,219.11
16843,155,128.46
16843,167,217.40
16843,179,4.23
16843,191,0.00
16843,203,0.00
16843,215,0.00
16843,227,0.00
16843,239,0.00
16843,251,0.00
16843,263,0.00
16843,275,0.00
16844,287,0.00
16844,11,0.00
16844,23,0.00
16844,35,0.00
16844,47,0.00
16844,59,0.00
16844,71,9.47
16844,83,161.40
16844,95,91.47
16844,107,268.75
16844,119,214.97
16844,131,125.90
16844,143,89.83
16844,155,359.42
16844,167,214.21
16844,179,6.02
16844,191,0.00
16844,203,0.00
16844,215,0.00
16844,227,0.00
16844,239,0.00
16844,251,0.00
16844,263,0.00
16844,275,0.00
16845,287,0.00
16845,11,0.00
16845,23,0.00
16845,35,0.00
16845,47,0.00
16845,59,0.00
16845,71,84.58
16845,83,157.35
16845,95,204.05
16845,107,297.56
16845,119,321.60
16845,131,200.86
16845,143,395.87
16845,155,444.07
16845,167,166.73
16845,179,7.35
16845,191,0.00
16845,203,0.00
16845,215,0.00
16845,227,0.00
16845,239,0.00
16845,251,0.00
16845,263,0.00
16845,275,0.00
16846,287,0.00
16846,11,0.00
16846,23,0.00
16846,35,0.00
16846,47,0.00
16846,59,0.00
16846,71,35.28
16846,83,42.33
16846,95,54.05
16846,107,98.03
16846,119,79.23
16846,131,82.22
16846,143,71.69
16846,155,43.57
16846,167,24.13
16846,179,2.30
16846,191,0.00
16846,203,0.00
16846,215,0.00
16846,227,0.00
16846,239,0.00
16846,251,0.00
16846,263,0.00
16846,275,0.00
16847,287,0.00
16847,11,0.00
16847,23,0.00
16847,35,0.00
16847,47,0.00
16847,59,0.00
16847,71,149.12
16847,83,115.68
16847,95,77.53
16847,107,121.01
16847,119,110.82
16847,131,30.93
16847,143,129.45
16847,155,8.92
16847,167,4.46
16847,179,13.10
16847,191,0.00
16847,203,0.00
16847,215,0.00
16847,227,0.00
16847,239,0.00
16847,251,0.00
16847,263,0.00
16847,275,0.00
16848,287,0.00
16848,11,0.00
16848,23,0.00
16848,35,0.00
16848,47,0.00
16848,59,0.00
16848,71,114.30
16848,83,341.56
16848,95,541.11
16848,107,639.82
16848,119,741.85
16848,131,724.63
16848,143,627.32
16848,155,118.49
16848,167,56.94
16848,179,29.01
16848,191,0.00
16848,203,0.00
16848,215,0.00
16848,227,0.00
16848,239,0.00
16848,251,0.00
16848,263,0.00
16848,275,0.00
16849,287,0.00
16849,11,0.00
16849,23,0.00
16849,35,0.00
16849,47,0.00
16849,59,0.00
16849,71,26.69
16849,83,232.31
16849,95,333.10
16849,107,310.10
16849,119,376.19
16849,131,332.74
16849,143,165.67
16849,155,172.90
16849,167,181.31
16849,179,35.53
16849,191,0.00
16849,203,0.00
16849,215,0.00
16849,227,0.00
16849,239,0.00
16849,251,0.00
16849,263,0.00
16849,275,0.00
16850,287,0.00
16850,11,0.00
16850,23,0.00
16850,35,0.00
16850,47,0.00
16850,59,0.00
16850,71,129.40
16850,83,173.52
16850,95,533.15
16850,107,677.31
16850,119,706.58
16850,131,285.91
16850,143,166.98
16850,155,90.85
16850,167,42.33
16850,179,61.56
16850,191,0.00
16850,203,0.00
16850,215,0.00
16850,227,0.00
16850,239,0.00
16850,251,0.00
16850,263,0.00
16850,275,0.00
16851,287,0.00
16851,11,0.00
16851,23,0.00
16851,35,0.00
16851,47,0.00
16851,59,0.00
16851,71,2.90
16851,83,36.12
16851,95,81.57
16851,107,15.03
16851,119,121.90
16851,131,133.09
16851,143,134.79
16851,155,101.11
16851,167,84.99
16851,179,40.81
16851,191,0.00
16851,203,0.00
16851,215,0.00
16851,227,0.00
16851,239,0.00
16851,251,0.00
16851,263,0.00
16851,275,0.00
16852,287,0.00
16852,11,0.00
16852,23,0.00
16852,35,0.00
16852,47,0.00
16852,59,0.00
16852,71,90.42
16852,83,99.32
16852,95,68.34
16852,107,123.64
16852,119,113.56
16852,131,150.37
16852,143,67.10
16852,155,64.71
16852,167,18.25
16852,179,22.33
16852,191,0.00
16852,203,0.00
16852,215,0.00
16852,227,0.00
16852,239,0.00
16852,251,0.00
16852,263,0.00
16852,275,0.00
16853,287,0.00
16853,11,0.00
16853,23,0.00
16853,35,0.00
16853,47,0.00
16853,59,0.00
16853,71,3.22
16853,83,66.96
16853,95,95.15
16853,107,79.32
16853,119,204.08
16853,131,115.68
16853,143,156.24
16853,155,174.36
16853,167,67.50
16853,179,78.13
16853,191,0.00
16853,203,0.00
16853,215,0.00
16853,227,0.00
16853,239,0.00
16853,251,0.00
16853,263,0.00
16853,275,0.00
16854,287,0.00
16854,11,0.00
16854,23,0.00
16854,35,0.00
16854,47,0.00
16854,59,0.00
16854,71,69.31
16854,83,271.73
16854,95,201.44
16854,107,187.48
16854,119,132.63
16854,131,254.50
16854,143,642.87
16854,155,457.61
16854,167,245.69
16854,179,94.41
16854,191,0.00
16854,203,0.00
16854,215,0.00
16854,227,0.00
16854,239,0.00
16854,251,0.00
16854,263,0.00
16854,275,0.00
16855,287,0.00
16855,11,0.00
16855,23,0.00
16855,35,0.00
16855,47,0.00
16855,59,0.00
16855,71,167.67
16855,83,319.95
16855,95,599.66
16855,107,366.06
16855,119,471.77
16855,131,75.32
16855,143,247.29
16855,155,426.18
16855,167,176.36
16855,179,21.09
16855,191,0.00
16855,203,0.00
16855,215,0.00
16855,227,0.00
16855,239,0.00
16855,251,0.00
16855,263,0.00
16855,275,0.00
16856,287,0.00
16856,11,0.00
16856,23,0.00
16856,35,0.00
16856,47,0.00
16856,59,0.00
16856,71,173.28
16856,83,353.42
16856,95,565.16
16856,107,396.59
16856,119,187.78
16856,131,157.45
16856,143,124.82
16856,155,108.50
16856,167,110.41
16856,179,78.42
16856,191,0.00
16856,203,0.00
16856,215,0.00
16856,227,0.00
16856,239,0.00
16856,251,0.00
16856,263,0.00
16856,275,0.00
16857,287,0.00
16857,11,0.00
16857,23,0.00
16857,35,0.00
16857,47,0.00
16857,59,0.00
16857,71,171.33
16857,83,418.38
16857,95,619.99
16857,107,733.53
16857,119,689.85
16857,131,658.00
16857,143,233.64
16857,155,98.63
16857,167,53.51
16857,179,13.33
16857,191,0.00
16857,203,0.00
16857,215,0.00
16857,227,0.00
16857,239,0.00
16857,251,0.00
16857,263,0.00
16857,275,0.00
16858,287,0.00
16858,11,0.00
16858,23,0.00
16858,35,0.00
16858,47,0.00
16858,59,0.69
16858,71,85.54
16858,83,316.04
16858,95,582.88
16858,107,734.23
16858,119,806.43
16858,131,788.42
16858,143,548.07
16858,155,397.46
16858,167,116.44
16858,179,35.93
16858,191,0.00
16858,203,0.00
16858,215,0.00
16858,227,0.00
16858,239,0.00
16858,251,0.00
16858,263,0.00
16858,275,0.00
16859,287,0.00
16859,11,0.00
16859,23,0.00
16859,35,0.00
16859,47,0.00
16859,59,0.39
16859,71,4.00
16859,83,53.13
16859,95,79.83
16859,107,100.28
16859,119,25.51
16859,131,71.83
16859,143,52.90
16859,155,41.91
16859,167,41.87
16859,179,2.44
16859,191,0.00
16859,203,0.00
16859,215,0.00
16859,227,0.00
16859,239,0.00
16859,251,0.00
16859,263,0.00
16859,275,0.00
16860,287,0.00
16860,11,0.00
16860,23,0.00
16860,35,0.00
16860,47,0.00
16860,59,4.01
16860,71,22.52
16860,83,62.09
16860,95,51.29
16860,107,100.42
16860,119,61.45
16860,131,115.03
16860,143,82.17
16860,155,51.20
16860,167,14.94
16860,179,94.65
16860,191,0.00
16860,203,0.00
16860,215,0.00
16860,227,0.00
16860,239,0.00
16860,251,0.00
16860,263,0.00
16860,275,0.00
16861,287,0.00
16861,11,0.00
16861,23,0.00
16861,35,0.00
16861,47,0.00
16861,59,4.74
16861,71,64.43
16861,83,41.18
16861,95,146.72
16861,107,151.38
16861,119,109.98
16861,131,265.60
16861,143,235.52
16861,155,99.37
16861,167,43.89
16861,179,30.38
16861,191,0.00
16861,203,0.00
16861,215,0.00
16861,227,0.00
16861,239,0.00
16861,251,0.00
16861,263,0.00
16861,275,0.00
16862,287,0.00
16862,11,0.00
16862,23,0.00
16862,35,0.00
16862,47,0.00
16862,59,7.63
16862,71,22.84
16862,83,79.88
16862,95,105.35
16862,107,110.07
16862,119,180.76
16862,131,258.43
16862,143,247.37
16862,155,181.86
16862,167,125.79
16862,179,40.18
16862,191,0.00
16862,203,0.00
16862,215,0.00
16862,227,0.00
16862,239,0.00
16862,251,0.00
16862,263,0.00
16862,275,0.00
16863,287,0.00
16863,11,0.00
16863,23,0.00
16863,35,0.00
16863,47,0.00
16863,59,10.06
16863,71,227.53
16863,83,462.38
16863,95,661.48
16863,107,799.86
16863,119,858.68
16863,131,818.31
16863,143,471.99
16863,155,534.46
16863,167,301.65
16863,179,132.98
16863,191,0.00
16863,203,0.00
16863,215,0.00
16863,227,0.00
16863,239,0.00
16863,251,0.00
16863,263,0.00
16863,275,0.00
16864,287,0.00
16864,11,0.00
16864,23,0.00
16864,35,0.00
16864,47,0.00
16864,59,5.84
16864,71,80.31
16864,83,424.86
16864,95,377.19
16864,107,774.56
16864,119,830.05
16864,131,520.05
16864,143,707.92
16864,155,558.85
16864,167,141.31
16864,179,34.40
16864,191,0.00
16864,203,0.00
16864,215,0.00
