i:1265 Wynik dokladny: 0.0         Wynik przyblizony: 38.7178949632943       Roznica^2: 1499.07539038869   Roznica: 38.7178949632943
i:1266 Wynik dokladny: 0.0         Wynik przyblizony: 6.232728565052781       Roznica^2: 38.8469053656249   Roznica: 6.232728565052781
i:1267 Wynik dokladny: 0.0         Wynik przyblizony: -14.007619072470447       Roznica^2: 196.21339207943785   Roznica: 14.007619072470447
i:1268 Wynik dokladny: 0.0         Wynik przyblizony: -20.306898789327306       Roznica^2: 412.3701384399828   Roznica: 20.306898789327306
i:1269 Wynik dokladny: 0.0         Wynik przyblizony: -12.137197324412142       Roznica^2: 147.31155889171725   Roznica: 12.137197324412142
i:1270 Wynik dokladny: 0.0         Wynik przyblizony: 9.816820735724235       Roznica^2: 96.36996935734531   Roznica: 9.816820735724235
i:1271 Wynik dokladny: 0.0         Wynik przyblizony: 43.71529150355127       Roznica^2: 1911.026711240462   Roznica: 43.71529150355127
i:1272 Wynik dokladny: 0.0         Wynik przyblizony: 85.81615051205615       Roznica^2: 7364.411688707875   Roznica: 85.81615051205615
i:1273 Wynik dokladny: 0.0         Wynik przyblizony: 28.18760006127458       Roznica^2: 794.5407972143666   Roznica: 28.18760006127458
i:1274 Wynik dokladny: 0.0         Wynik przyblizony: 68.73836850279235       Roznica^2: 4724.963304425676   Roznica: 68.73836850279235
i:1275 Wynik dokladny: 0.0         Wynik przyblizony: 116.29564946983703       Roznica^2: 13524.678085611205   Roznica: 116.29564946983703
i:1276 Wynik dokladny: 0.0         Wynik przyblizony: 166.87388899214278       Roznica^2: 27846.894827361994   Roznica: 166.87388899214278
i:1277 Wynik dokladny: 0.0         Wynik przyblizony: 216.23436064884436       Roznica^2: 46757.29872521449   Roznica: 216.23436064884436
i:1278 Wynik dokladny: 3.22         Wynik przyblizony: 260.24039346576717       Roznica^2: 66059.48265729776   Roznica: 257.02039346576714
i:1279 Wynik dokladny: 66.96         Wynik przyblizony: 295.20404702150677       Roznica^2: 52095.3450007558   Roznica: 228.2440470215068
i:1280 Wynik dokladny: 95.15         Wynik przyblizony: 318.19518053821497       Roznica^2: 49749.15256132491   Roznica: 223.04518053821496
i:1281 Wynik dokladny: 79.32         Wynik przyblizony: 327.28701431768707       Roznica^2: 61487.64018962803   Roznica: 247.96701431768707
i:1282 Wynik dokladny: 204.08         Wynik przyblizony: 321.71760416378305       Roznica^2: 13838.605913394904   Roznica: 117.63760416378304
i:1283 Wynik dokladny: 115.68         Wynik przyblizony: 301.95369637275303       Roznica^2: 34697.889960368586   Roznica: 186.27369637275302
i:1284 Wynik dokladny: 156.24         Wynik przyblizony: 269.6516119024981       Roznica^2: 12862.19371432284   Roznica: 113.41161190249807
i:1285 Wynik dokladny: 174.36         Wynik przyblizony: 227.51843783601993       Roznica^2: 2825.8195131659936   Roznica: 53.158437836019914
i:1286 Wynik dokladny: 67.5         Wynik przyblizony: 179.08515903543005       Roznica^2: 12451.247716962218   Roznica: 111.58515903543005
i:1287 Wynik dokladny: 78.13         Wynik przyblizony: 128.41074276504185       Roznica^2: 2528.153093004308   Roznica: 50.28074276504185
i:1288 Wynik dokladny: 0.0         Wynik przyblizony: 79.74197557036119       Roznica^2: 6358.782667864081   Roznica: 79.74197557036119
i:1289 Wynik dokladny: 0.0         Wynik przyblizony: 37.15755989998827       Roznica^2: 1380.6842577212165   Roznica: 37.15755989998827
i:1290 Wynik dokladny: 0.0         Wynik przyblizony: 4.22629707083135       Roznica^2: 17.861586930917653   Roznica: 4.22629707083135
i:1291 Wynik dokladny: 0.0         Wynik przyblizony: -16.291997329558825       Roznica^2: 265.4291769863519   Roznica: 16.291997329558825
i:1292 Wynik dokladny: 0.0         Wynik przyblizony: -22.677780719032853       Roznica^2: 514.2817383405383   Roznica: 22.677780719032853
i:1293 Wynik dokladny: 0.0         Wynik przyblizony: -14.39589036702796       Roznica^2: 207.2416594594884   Roznica: 14.39589036702796
i:1294 Wynik dokladny: 0.0         Wynik przyblizony: 7.859607112386044       Roznica^2: 61.77342396106929   Roznica: 7.859607112386044
i:1295 Wynik dokladny: 0.0         Wynik przyblizony: 42.22358224727199       Roznica^2: 1782.8308977921424   Roznica: 42.22358224727199
i:1296 Wynik dokladny: 0.0         Wynik przyblizony: 84.91935587268247       Roznica^2: 7211.297001831292   Roznica: 84.91935587268247
i:1297 Wynik dokladny: 0.0         Wynik przyblizony: 26.513961300722713       Roznica^2: 702.9901438562216   Roznica: 26.513961300722713
i:1298 Wynik dokladny: 0.0         Wynik przyblizony: 67.61136202479209       Roznica^2: 4571.296274847497   Roznica: 67.61136202479209
i:1299 Wynik dokladny: 0.0         Wynik przyblizony: 115.80972443236372       Roznica^2: 13411.892273100024   Roznica: 115.80972443236372
i:1300 Wynik dokladny: 0.0         Wynik przyblizony: 167.069768506842       Roznica^2: 27912.307548929773   Roznica: 167.069768506842
i:1301 Wynik dokladny: 0.0         Wynik przyblizony: 217.09562896692563       Roznica^2: 47130.51211654504   Roznica: 217.09562896692563
i:1302 Wynik dokladny: 69.31         Wynik przyblizony: 261.69487170536814       Roznica^2: 37011.93886109096   Roznica: 192.38487170536814
i:1303 Wynik dokladny: 271.73         Wynik przyblizony: 297.12984214323       Roznica^2: 645.1519809010022   Roznica: 25.39984214322999
i:1304 Wynik dokladny: 201.44         Wynik przyblizony: 320.43090063240356       Roznica^2: 14158.83443331054   Roznica: 118.99090063240357
i:1305 Wynik dokladny: 187.48         Wynik przyblizony: 329.6452941078435       Roznica^2: 20210.97084876964   Roznica: 142.1652941078435
i:1306 Wynik dokladny: 132.63         Wynik przyblizony: 324.0008072167554       Roznica^2: 36622.78585479256   Roznica: 191.3708072167554
i:1307 Wynik dokladny: 254.5         Wynik przyblizony: 303.9704780866691       Roznica^2: 2447.3282021236096   Roznica: 49.47047808666912
i:1308 Wynik dokladny: 642.87         Wynik przyblizony: 271.2329552056571       Roznica^2: 138114.09306347242   Roznica: 371.6370447943429
i:1309 Wynik dokladny: 457.61         Wynik przyblizony: 228.5318177195876       Roznica^2: 52476.81359689786   Roznica: 229.07818228041242
i:1310 Wynik dokladny: 245.69         Wynik przyblizony: 179.44564885649726       Roznica^2: 4388.314058423693   Roznica: 66.24435114350274
i:1311 Wynik dokladny: 94.41         Wynik przyblizony: 128.08813155257866       Roznica^2: 1134.2165448727944   Roznica: 33.67813155257866
i:1312 Wynik dokladny: 0.0         Wynik przyblizony: 78.76329986582878       Roznica^2: 6203.657405754465   Roznica: 78.76329986582878
i:1313 Wynik dokladny: 0.0         Wynik przyblizony: 35.60483795086759       Roznica^2: 1267.704485507541   Roznica: 35.60483795086759
i:1314 Wynik dokladny: 0.0         Wynik przyblizony: 2.2296552637289437       Roznica^2: 4.9713625950741855   Roznica: 2.2296552637289437
i:1315 Wynik dokladny: 0.0         Wynik przyblizony: -18.565229754625165       Roznica^2: 344.6677558420196   Roznica: 18.565229754625165
i:1316 Wynik dokladny: 0.0         Wynik przyblizony: -25.0370947520249       Roznica^2: 626.8561136218727   Roznica: 25.0370947520249
i:1317 Wynik dokladny: 0.0         Wynik przyblizony: -16.643562899724202       Roznica^2: 277.0081859970759   Roznica: 16.643562899724202
i:1318 Wynik dokladny: 0.0         Wynik przyblizony: 5.911943034622993       Roznica^2: 34.95107044462733   Roznica: 5.911943034622993
i:1319 Wynik dokladny: 0.0         Wynik przyblizony: 40.739151269335906       Roznica^2: 1659.6784461458333   Roznica: 40.739151269335906
i:1320 Wynik dokladny: 0.0         Wynik przyblizony: 84.02701755897321       Roznica^2: 7060.539679855992   Roznica: 84.02701755897321
i:1321 Wynik dokladny: 0.0         Wynik przyblizony: 24.848639136896736       Roznica^2: 617.4548669557162   Roznica: 24.848639136896736
i:1322 Wynik dokladny: 0.0         Wynik przyblizony: 66.48995583438429       Roznica^2: 4420.914226858374   Roznica: 66.48995583438429
i:1323 Wynik dokladny: 0.0         Wynik przyblizony: 115.32621403935907       Roznica^2: 13300.135644652062   Roznica: 115.32621403935907
i:1324 Wynik dokladny: 0.0         Wynik przyblizony: 167.26467466279198       Roznica^2: 27977.471390049643   Roznica: 167.26467466279198
i:1325 Wynik dokladny: 0.0         Wynik przyblizony: 217.95261749569812       Roznica^2: 47503.343473226094   Roznica: 217.95261749569812
i:1326 Wynik dokladny: 167.67         Wynik przyblizony: 263.14212239428707       Roznica^2: 9114.926154469733   Roznica: 95.47212239428708
i:1327 Wynik dokladny: 319.95         Wynik przyblizony: 299.0460676602204       Roznica^2: 436.97438726608345   Roznica: 20.9039323397796
i:1328 Wynik dokladny: 599.66         Wynik przyblizony: 322.6555110517605       Roznica^2: 76731.4868974753   Roznica: 277.00448894823944
i:1329 Wynik dokladny: 366.06         Wynik przyblizony: 331.9918552031155       Roznica^2: 1160.6384899014881   Roznica: 34.068144796884496
i:1330 Wynik dokladny: 471.77         Wynik przyblizony: 326.2726646439676       Roznica^2: 21169.474595705757   Roznica: 145.4973353560324
i:1331 Wynik dokladny: 75.32         Wynik przyblizony: 305.9772380679424       Roznica^2: 53202.76147313145   Roznica: 230.6572380679424
i:1332 Wynik dokladny: 247.29         Wynik przyblizony: 272.8064405439748       Roznica^2: 651.0887380342022   Roznica: 25.516440543974824
i:1333 Wynik dokladny: 426.18         Wynik przyblizony: 229.54016194550894       Roznica^2: 38667.22591009647   Roznica: 196.63983805449107
i:1334 Wynik dokladny: 176.36         Wynik przyblizony: 179.8043473421005       Roznica^2: 11.863528613034678   Roznica: 3.4443473421004853
i:1335 Wynik dokladny: 21.09         Wynik przyblizony: 127.7671234503066       Roznica^2: 11380.008667631953   Roznica: 106.6771234503066
i:1336 Wynik dokladny: 0.0         Wynik przyblizony: 77.78948736795236       Roznica^2: 6051.20434496882   Roznica: 77.78948736795236
i:1337 Wynik dokladny: 0.0         Wynik przyblizony: 34.05983174219379       Roznica^2: 1160.072138306552   Roznica: 34.05983174219379
i:1338 Wynik dokladny: 0.0         Wynik przyblizony: 0.24293511063399365       Roznica^2: 0.05901746797875073   Roznica: 0.24293511063399365
i:1339 Wynik dokladny: 0.0         Wynik przyblizony: -20.827166099683637       Roznica^2: 433.7708477438113   Roznica: 20.827166099683637
i:1340 Wynik dokladny: 0.0         Wynik przyblizony: -27.384684950803347       Roznica^2: 749.9209698547553   Roznica: 27.384684950803347
i:1341 Wynik dokladny: 0.0         Wynik przyblizony: -18.880066363881355       Roznica^2: 356.4569059045641   Roznica: 18.880066363881355
i:1342 Wynik dokladny: 0.0         Wynik przyblizony: 3.973957232168857       Roznica^2: 15.792336083107163   Roznica: 3.973957232168857
i:1343 Wynik dokladny: 0.0         Wynik przyblizony: 39.26209668235221       Roznica^2: 1541.5122358943722   Roznica: 39.26209668235221
i:1344 Wynik dokladny: 0.0         Wynik przyblizony: 83.13919454952376       Roznica^2: 6912.125670343562   Roznica: 83.13919454952376
i:1345 Wynik dokladny: 0.0         Wynik przyblizony: 23.191743638321782       Roznica^2: 537.8569729856389   Roznica: 23.191743638321782
i:1346 Wynik dokladny: 0.0         Wynik przyblizony: 65.37422405027593       Roznica^2: 4273.789170175675   Roznica: 65.37422405027593
i:1347 Wynik dokladny: 0.0         Wynik przyblizony: 114.84515024816861       Roznica^2: 13189.408535524422   Roznica: 114.84515024816861
i:1348 Wynik dokladny: 0.0         Wynik przyblizony: 167.45859457778076       Roznica^2: 28042.380897965544   Roznica: 167.45859457778076
i:1349 Wynik dokladny: 0.0         Wynik przyblizony: 218.80526959299036       Roznica^2: 47875.74600166119   Roznica: 218.80526959299036
i:1350 Wynik dokladny: 173.28         Wynik przyblizony: 264.5820498773094       Roznica^2: 8336.064311798687   Roznica: 91.30204987730937
i:1351 Wynik dokladny: 353.42         Wynik przyblizony: 300.95259692063775       Roznica^2: 2752.8283858922737   Roznica: 52.46740307936227
i:1352 Wynik dokladny: 565.16         Wynik przyblizony: 324.86886476192024       Roznica^2: 57739.82967400512   Roznica: 240.29113523807973
i:1353 Wynik dokladny: 396.59         Wynik przyblizony: 334.32654250887674       Roznica^2: 3876.73813874891   Roznica: 62.26345749112323
i:1354 Wynik dokladny: 187.78         Wynik przyblizony: 328.5330262882899       Roznica^2: 19811.41440931202   Roznica: 140.75302628828987
i:1355 Wynik dokladny: 157.45         Wynik przyblizony: 307.9738436809087       Roznica^2: 22657.427516474647   Roznica: 150.52384368090873
i:1356 Wynik dokladny: 124.82         Wynik przyblizony: 274.37196391882895       Roznica^2: 22365.789911978718   Roznica: 149.55196391882896
i:1357 Wynik dokladny: 108.5         Wynik przyblizony: 230.5434038678435       Roznica^2: 14894.592427649557   Roznica: 122.0434038678435
i:1358 Wynik dokladny: 110.41         Wynik przyblizony: 180.1612307842666       Roznica^2: 4865.23419592002   Roznica: 69.7512307842666
i:1359 Wynik dokladny: 78.42         Wynik przyblizony: 127.44773967507435       Roznica^2: 2403.7192576468588   Roznica: 49.02773967507434
i:1360 Wynik dokladny: 0.0         Wynik przyblizony: 76.82060244031736       Roznica^2: 5901.404959293293   Roznica: 76.82060244031736
i:1361 Wynik dokladny: 0.0         Wynik przyblizony: 32.52264339027711       Roznica^2: 1057.7223330911354   Roznica: 32.52264339027711
i:1362 Wynik dokladny: 0.0         Wynik przyblizony: -1.7337320773102647       Roznica^2: 3.0058269158945654   Roznica: 1.7337320773102647
i:1363 Wynik dokladny: 0.0         Wynik przyblizony: -23.07765686333269       Roznica^2: 532.5782463017265   Roznica: 23.07765686333269
i:1364 Wynik dokladny: 0.0         Wynik przyblizony: -29.720396152723765       Roznica^2: 883.3019474748376   Roznica: 29.720396152723765
i:1365 Wynik dokladny: 0.0         Wynik przyblizony: -21.105252939069743       Roznica^2: 445.43170162211203   Roznica: 21.105252939069743
i:1366 Wynik dokladny: 0.0         Wynik przyblizony: 2.0457777950974787       Roznica^2: 4.185206786913901   Roznica: 2.0457777950974787
i:1367 Wynik dokladny: 0.0         Wynik przyblizony: 37.79251611140721       Roznica^2: 1428.2742740309736   Roznica: 37.79251611140721
i:1368 Wynik dokladny: 0.0         Wynik przyblizony: 82.25594552448372       Roznica^2: 6766.040574126833   Roznica: 82.25594552448372
i:1369 Wynik dokladny: 0.0         Wynik przyblizony: 21.54338431654992       Roznica^2: 464.117407810569   Roznica: 21.54338431654992
i:1370 Wynik dokladny: 0.0         Wynik przyblizony: 64.26424041611556       Roznica^2: 4129.8925962603   Roznica: 64.26424041611556
i:1371 Wynik dokladny: 0.0         Wynik przyblizony: 114.36656485442609       Roznica^2: 13079.711156601648   Roznica: 114.36656485442609
i:1372 Wynik dokladny: 0.0         Wynik przyblizony: 167.65151543478342       Roznica^2: 28107.030627579425   Roznica: 167.65151543478342
i:1373 Wynik dokladny: 0.0         Wynik przyblizony: 219.6535289032539       Roznica^2: 48247.6727596526   Roznica: 219.6535289032539
i:1374 Wynik dokladny: 171.33         Wynik przyblizony: 266.0145589832589       Roznica^2: 8965.165709854231   Roznica: 94.68455898325888
i:1375 Wynik dokladny: 418.38         Wynik przyblizony: 302.84930391353066       Roznica^2: 13347.34173822414   Roznica: 115.53069608646933
i:1376 Wynik dokladny: 619.99         Wynik przyblizony: 327.0708154725463       Roznica^2: 85801.64866422847   Roznica: 292.9191845274537
i:1377 Wynik dokladny: 733.53         Wynik przyblizony: 336.6492017153166       Roznica^2: 157514.3680470875   Roznica: 396.88079828468335
i:1378 Wynik dokladny: 689.85         Wynik przyblizony: 330.7817427524234       Roznica^2: 128930.01336281188   Roznica: 359.06825724757664
i:1379 Wynik dokladny: 658.0         Wynik przyblizony: 309.9601629610719       Roznica^2: 121131.72816608363   Roznica: 348.0398370389281
i:1380 Wynik dokladny: 233.64         Wynik przyblizony: 275.92942185785535       Roznica^2: 1788.3952010716546   Roznica: 42.28942185785536
i:1381 Wynik dokladny: 98.63         Wynik przyblizony: 231.54147717789522       Roznica^2: 17665.46076561016   Roznica: 132.91147717789522
i:1382 Wynik dokladny: 53.51         Wynik przyblizony: 180.5162755949903       Roznica^2: 16130.594040510632   Roznica: 127.00627559499031
i:1383 Wynik dokladny: 13.33         Wynik przyblizony: 127.13000133636828       Roznica^2: 12950.440304157422   Roznica: 113.80000133636828
i:1384 Wynik dokladny: 0.0         Wynik przyblizony: 75.8567091208141       Roznica^2: 5754.240318639801   Roznica: 75.8567091208141
i:1385 Wynik dokladny: 0.0         Wynik przyblizony: 30.993374494694805       Roznica^2: 960.5892625683985   Roznica: 30.993374494694805
i:1386 Wynik dokladny: 0.0         Wynik przyblizony: -3.7002156534264543       Roznica^2: 13.691595881862161   Roznica: 3.7002156534264543
i:1387 Wynik dokladny: 0.0         Wynik przyblizony: -25.316553300683722       Roznica^2: 640.9278710263599   Roznica: 25.316553300683722
i:1388 Wynik dokladny: 0.0         Wynik przyblizony: -32.044073980301846       Roznica^2: 1026.822677255058   Roznica: 32.044073980301846
i:1389 Wynik dokladny: 0.0         Wynik przyblizony: -23.318975552866505       Roznica^2: 543.7746208351857   Roznica: 23.318975552866505
i:1390 Wynik dokladny: 0.0         Wynik przyblizony: 0.12753216531635303       Roznica^2: 0.016264453190277597   Roznica: 0.12753216531635303
i:1391 Wynik dokladny: 0.0         Wynik przyblizony: 36.33050668758084       Roznica^2: 1319.9057161763558   Roznica: 36.33050668758084
i:1392 Wynik dokladny: 0.0         Wynik przyblizony: 81.37732886168789       Roznica^2: 6622.2696526633   Roznica: 81.37732886168789
i:1393 Wynik dokladny: 0.0         Wynik przyblizony: 19.9036701189396       Roznica^2: 396.15608420356915   Roznica: 19.9036701189396
i:1394 Wynik dokladny: 0.0         Wynik przyblizony: 63.160078295631166       Roznica^2: 3989.195490310259   Roznica: 63.160078295631166
i:1395 Wynik dokladny: 0.0         Wynik przyblizony: 113.89048948995702       Roznica^2: 12971.04359626201   Roznica: 113.89048948995702
i:1396 Wynik dokladny: 0.0         Wynik przyblizony: 167.84342448280725       Roznica^2: 28171.41514211582   Roznica: 167.84342448280725
i:1397 Wynik dokladny: 0.69         Wynik przyblizony: 220.49733936127905       Roznica^2: 48315.266437084494   Roznica: 219.80733936127905
i:1398 Wynik dokladny: 85.54         Wynik przyblizony: 267.4395550312726       Roznica^2: 33087.44812057497   Roznica: 181.8995550312726
i:1399 Wynik dokladny: 316.04         Wynik przyblizony: 304.73606327714447       Roznica^2: 127.77898543432235   Roznica: 11.303936722855553
i:1400 Wynik dokladny: 582.88         Wynik przyblizony: 329.26121764697666       Roznica^2: 64322.48676223022   Roznica: 253.61878235302333
i:1401 Wynik dokladny: 734.23         Wynik przyblizony: 338.95967930761486       Roznica^2: 156238.62642026102   Roznica: 395.27032069238516
i:1402 Wynik dokladny: 806.43         Wynik przyblizony: 333.0186654087506       Roznica^2: 224118.29171946782   Roznica: 473.41133459124933
i:1403 Wynik dokladny: 788.42         Wynik przyblizony: 311.936064623805       Roznica^2: 227036.94067158594   Roznica: 476.48393537619495
i:1404 Wynik dokladny: 548.07         Wynik przyblizony: 277.47871142176984       Roznica^2: 73219.64545442705   Roznica: 270.5912885782302
i:1405 Wynik dokladny: 397.46         Wynik przyblizony: 232.53431590858446       Roznica^2: 27200.48127302139   Roznica: 164.92568409141552
i:1406 Wynik dokladny: 116.44         Wynik przyblizony: 180.86945830778967       Roznica^2: 4151.155097835208   Roznica: 64.42945830778967
i:1407 Wynik dokladny: 35.93         Wynik przyblizony: 126.8139294349206       Roznica^2: 8259.888629531624   Roznica: 90.88392943492059
i:1408 Wynik dokladny: 0.0         Wynik przyblizony: 74.89787111741549       Roznica^2: 5609.6910979209815   Roznica: 74.89787111741549
i:1409 Wynik dokladny: 0.0         Wynik przyblizony: 29.472126131592347       Roznica^2: 868.6062187164885   Roznica: 29.472126131592347
i:1410 Wynik dokladny: 0.0         Wynik przyblizony: -5.6563856441170515       Roznica^2: 31.99469855497347   Roznica: 5.6563856441170515
i:1411 Wynik dokladny: 0.0         Wynik przyblizony: -27.543707433168265       Roznica^2: 758.6558191639688   Roznica: 27.543707433168265
i:1412 Wynik dokladny: 0.0         Wynik przyblizony: -34.35556485139199       Roznica^2: 1180.3048362582006   Roznica: 34.35556485139199
i:1413 Wynik dokladny: 0.0         Wynik przyblizony: -25.52108789055248       Roznica^2: 651.3259271173044   Roznica: 25.52108789055248
i:1414 Wynik dokladny: 0.0         Wynik przyblizony: -1.7806528718362244       Roznica^2: 3.1707246499785935   Roznica: 1.7806528718362244
i:1415 Wynik dokladny: 0.0         Wynik przyblizony: 34.87616504154262       Roznica^2: 1216.3468880049195   Roznica: 34.87616504154262
i:1416 Wynik dokladny: 0.0         Wynik przyblizony: 80.50340263280691       Roznica^2: 6480.797835459823   Roznica: 80.50340263280691
i:1417 Wynik dokladny: 0.0         Wynik przyblizony: 18.272709421471973       Roznica^2: 333.8919096015506   Roznica: 18.272709421471973
i:1418 Wynik dokladny: 0.0         Wynik przyblizony: 62.061810667792685       Roznica^2: 3851.668343364946   Roznica: 62.061810667792685
i:1419 Wynik dokladny: 0.0         Wynik przyblizony: 113.41695562069296       Roznica^2: 12863.405822266237   Roznica: 113.41695562069296
i:1420 Wynik dokladny: 0.0         Wynik przyblizony: 168.0343090377324       Roznica^2: 28235.52901378816   Roznica: 168.0343090377324
i:1421 Wynik dokladny: 0.39         Wynik przyblizony: 221.33664519589144       Roznica^2: 48817.420023319144   Roznica: 220.94664519589145
i:1422 Wynik dokladny: 4.0         Wynik przyblizony: 268.8569438370439       Roznica^2: 70149.20069869903   Roznica: 264.8569438370439
i:1423 Wynik dokladny: 53.13         Wynik przyblizony: 306.61275030718775       Roznica^2: 64253.504703296094   Roznica: 253.48275030718776
i:1424 Wynik dokladny: 79.83         Wynik przyblizony: 331.43992651182026       Roznica^2: 63307.5551192836   Roznica: 251.60992651182028
i:1425 Wynik dokladny: 100.28         Wynik przyblizony: 341.25782257606363       Roznica^2: 58070.310973500804   Roznica: 240.97782257606363
i:1426 Wynik dokladny: 25.51         Wynik przyblizony: 335.24364640913575       Roznica^2: 95934.93171789954   Roznica: 309.73364640913576
i:1427 Wynik dokladny: 71.83         Wynik przyblizony: 313.9014180730069       Roznica^2: 58598.57144787649   Roznica: 242.0714180730069
i:1428 Wynik dokladny: 52.9         Wynik przyblizony: 279.01973021115646       Roznica^2: 51130.13239076618   Roznica: 226.11973021115645
i:1429 Wynik dokladny: 41.91         Wynik przyblizony: 233.52185443879762       Roznica^2: 36715.10276147497   Roznica: 191.61185443879762
i:1430 Wynik dokladny: 41.87         Wynik przyblizony: 181.22075557925336       Roznica^2: 19418.63308050881   Roznica: 139.35075557925336
i:1431 Wynik dokladny: 2.44         Wynik przyblizony: 126.4995448613246       Roznica^2: 15390.77067119901   Roznica: 124.0595448613246
i:1432 Wynik dokladny: 0.0         Wynik przyblizony: 73.94415180397627       Roznica^2: 5467.737586009487   Roznica: 73.94415180397627
i:1433 Wynik dokladny: 0.0         Wynik przyblizony: 27.958998847018634       Roznica^2: 781.7056165275893   Roznica: 27.958998847018634
i:1434 Wynik dokladny: 0.0         Wynik przyblizony: -7.602112757434497       Roznica^2: 57.792118376748334   Roznica: 7.602112757434497
i:1435 Wynik dokladny: 0.0         Wynik przyblizony: -29.758972058295427       Roznica^2: 885.596417966408   Roznica: 29.758972058295427
i:1436 Wynik dokladny: 0.0         Wynik przyblizony: -36.65471598931438       Roznica^2: 1343.5682042572994   Roznica: 36.65471598931438
i:1437 Wynik dokladny: 0.0         Wynik przyblizony: -27.711444404760044       Roznica^2: 767.9241509981067   Roznica: 27.711444404760044
i:1438 Wynik dokladny: 0.0         Wynik przyblizony: -3.6786511959510335       Roznica^2: 13.53247462147197   Roznica: 3.6786511959510335
i:1439 Wynik dokladny: 0.0         Wynik przyblizony: 33.42958729717988       Roznica^2: 1117.5373068597703   Roznica: 33.42958729717988
i:1440 Wynik dokladny: 0.0         Wynik przyblizony: 79.63422459949071       Roznica^2: 6341.6097275621305   Roznica: 79.63422459949071
i:1441 Wynik dokladny: 0.0         Wynik przyblizony: 16.650610021553405       Roznica^2: 277.2428140898547   Roznica: 16.650610021553405
i:1442 Wynik dokladny: 0.0         Wynik przyblizony: 60.96951012196536       Roznica^2: 3717.281164512436   Roznica: 60.96951012196536
i:1443 Wynik dokladny: 0.0         Wynik przyblizony: 112.94599454458181       Roznica^2: 12756.797683664703   Roznica: 112.94599454458181
i:1444 Wynik dokladny: 0.0         Wynik przyblizony: 168.22415648315436       Roznica^2: 28299.366824468805   Roznica: 168.22415648315436
i:1445 Wynik dokladny: 4.01         Wynik przyblizony: 222.1713909336562       Roznica^2: 47594.392494107575   Roznica: 218.1613909336562
i:1446 Wynik dokladny: 22.52         Wynik przyblizony: 270.2666317190773       Roznica^2: 61378.3935281481   Roznica: 247.74663171907727
i:1447 Wynik dokladny: 62.09         Wynik przyblizony: 308.47924096511406       Roznica^2: 60707.65806336504   Roznica: 246.38924096511406
i:1448 Wynik dokladny: 51.29         Wynik przyblizony: 333.6067980665716       Roznica^2: 79702.77447056137   Roznica: 282.3167980665716
i:1449 Wynik dokladny: 100.42         Wynik przyblizony: 343.54347962620955       Roznica^2: 59109.02634555592   Roznica: 243.12347962620953
i:1450 Wynik dokladny: 61.45         Wynik przyblizony: 337.4565386947431       Roznica^2: 76179.60940225271   Roznica: 276.0065386947431
i:1451 Wynik dokladny: 115.03         Wynik przyblizony: 315.85609340977504       Roznica^2: 40331.11979423169   Roznica: 200.82609340977504
i:1452 Wynik dokladny: 82.17         Wynik przyblizony: 280.5523763732672       Roznica^2: 39355.56725550463   Roznica: 198.38237637326716
i:1453 Wynik dokladny: 51.2         Wynik przyblizony: 234.5040274977453       Roznica^2: 33600.366496894174   Roznica: 183.30402749774532
i:1454 Wynik dokladny: 14.94         Wynik przyblizony: 181.57014419059087       Roznica^2: 27765.604952977104   Roznica: 166.63014419059087
i:1455 Wynik dokladny: 94.65         Wynik przyblizony: 126.18686839464729       Roznica^2: 994.5740681413029   Roznica: 31.536868394647286
i:1456 Wynik dokladny: 0.0         Wynik przyblizony: 72.99561421602424       Roznica^2: 5328.35969477464   Roznica: 72.99561421602424
i:1457 Wynik dokladny: 0.0         Wynik przyblizony: 26.454092650248583       Roznica^2: 699.8190179479361   Roznica: 26.454092650248583
i:1458 Wynik dokladny: 0.0         Wynik przyblizony: -9.537268391667794       Roznica^2: 90.9594883747056   Roznica: 9.537268391667794
i:1459 Wynik dokladny: 0.0         Wynik przyblizony: -31.962200759427844       Roznica^2: 1021.5822773859699   Roznica: 31.962200759427844
i:1460 Wynik dokladny: 0.0         Wynik przyblizony: -38.94137543300096       Roznica^2: 1516.4307206139304   Roznica: 38.94137543300096
i:1461 Wynik dokladny: 0.0         Wynik przyblizony: -29.88990032513908       Roznica^2: 893.4061414467493   Roznica: 29.88990032513908
i:1462 Wynik dokladny: 0.0         Wynik przyblizony: -5.566337359923864       Roznica^2: 30.98411160448417   Roznica: 5.566337359923864
i:1463 Wynik dokladny: 0.0         Wynik przyblizony: 31.990869065214042       Roznica^2: 1023.4157035476687   Roznica: 31.990869065214042
i:1464 Wynik dokladny: 0.0         Wynik przyblizony: 78.769852209563       Roznica^2: 6204.689617116397   Roznica: 78.769852209563
i:1465 Wynik dokladny: 0.0         Wynik przyblizony: 15.037479130913596       Roznica^2: 226.12577861266192   Roznica: 15.037479130913596
i:1466 Wynik dokladny: 0.0         Wynik przyblizony: 59.88324885312744       Roznica^2: 3586.003493205589   Roznica: 59.88324885312744
i:1467 Wynik dokladny: 0.0         Wynik przyblizony: 112.47763738952582       Roznica^2: 12651.218912729657   Roznica: 112.47763738952582
i:1468 Wynik dokladny: 0.0         Wynik przyblizony: 168.41295427121503       Roznica^2: 28362.923166358363   Roznica: 168.41295427121503
i:1469 Wynik dokladny: 4.74         Wynik przyblizony: 223.00152140253243       Roznica^2: 47638.09172494812   Roznica: 218.26152140253242
